,x,y,geometry,trans_mode
351486,-98.8016,47.5483,POINT (-98.80159999999999 47.5483),rail
352547,-98.461,47.4093,POINT (-98.461 47.4093),rail
352670,-98.4257,47.3949,POINT (-98.42570000000001 47.3949),rail
349221,-100.359,47.9943,POINT (-100.359 47.9943),rail
350832,-99.1869,47.6928,POINT (-99.18689999999999 47.6928),rail
350517,-99.3728,48.6221,POINT (-99.3728 48.6221),rail
353633,-98.1882,47.3098,POINT (-98.18819999999999 47.3098),rail
353605,-98.1953,47.2628,POINT (-98.1953 47.2628),rail
353630,-98.1894,47.31,POINT (-98.18940000000001 47.31),rail
349022,-100.457,48.8415,POINT (-100.457 48.8415),rail
350816,-99.2029,48.4947,POINT (-99.2029 48.4947),rail
347706,-101.321,47.2755,POINT (-101.321 47.2755),rail
347480,-101.441,46.8428,POINT (-101.441 46.8428),rail
353858,-98.096,46.9341,POINT (-98.096 46.9341),rail
352597,-98.4429,47.8256,POINT (-98.44289999999999 47.8256),rail
348271,-100.952,46.9552,POINT (-100.952 46.9552),rail
348277,-100.939,46.9826,POINT (-100.939 46.9826),rail
348282,-100.937,48.057,POINT (-100.937 48.057),rail
348883,-100.609,48.0848,POINT (-100.609 48.0848),rail
348837,-100.645,48.0977,POINT (-100.645 48.0977),rail
348522,-100.848,48.1502,POINT (-100.848 48.1502),rail
348419,-100.886,48.1616,POINT (-100.886 48.1616),rail
347227,-101.624,47.2924,POINT (-101.624 47.2924),rail
326321,-116.996,43.8711,POINT (-116.996 43.8711),rail
356822,-97.4568,42.9431,POINT (-97.4568 42.9431),rail
363686,-96.479,42.5265,POINT (-96.479 42.5265),rail
352436,-98.4801,44.414,POINT (-98.48009999999999 44.414),rail
316777,-119.837,45.829,POINT (-119.837 45.829),rail
316780,-119.836,45.829,POINT (-119.836 45.829),rail
316843,-119.804,45.7067,POINT (-119.804 45.7067),rail
359092,-97.1791,48.6322,POINT (-97.17910000000001 48.6322),rail
354252,-97.9788,47.674,POINT (-97.97880000000001 47.674),rail
349575,-100.011,48.3691,POINT (-100.011 48.3691),rail
323659,-117.925,45.2193,POINT (-117.925 45.2193),rail
316841,-119.804,45.6981,POINT (-119.804 45.6981),rail
301744,-123.098,44.6391,POINT (-123.098 44.6391),rail
301377,-123.159,44.1019,POINT (-123.159 44.1019),rail
301318,-123.167,44.1192,POINT (-123.167 44.1192),rail
324004,-117.834,44.7695,POINT (-117.834 44.7695),rail
320441,-118.392,45.5183,POINT (-118.392 45.5183),rail
320392,-118.426,45.4975,POINT (-118.426 45.4975),rail
320435,-118.393,45.4339,POINT (-118.393 45.4339),rail
314313,-121.216,44.5275,POINT (-121.216 44.5275),rail
314515,-121.098,44.6996,POINT (-121.098 44.6996),rail
301329,-123.166,44.3776,POINT (-123.166 44.3776),rail
301654,-123.108,44.3683,POINT (-123.108 44.3683),rail
318278,-119.302,45.798,POINT (-119.302 45.798),rail
318255,-119.314,45.7968,POINT (-119.314 45.7968),rail
318231,-119.32,45.7979,POINT (-119.32 45.7979),rail
318110,-119.353,45.8046,POINT (-119.353 45.8046),rail
302557,-122.937,44.7716,POINT (-122.937 44.7716),rail
320331,-118.471,45.685,POINT (-118.471 45.685),rail
319701,-118.941,45.6532,POINT (-118.941 45.6532),rail
311919,-121.78,43.2136,POINT (-121.78 43.2136),rail
311863,-121.812,43.3596,POINT (-121.812 43.3596),rail
309411,-122.219,43.6559,POINT (-122.219 43.6559),rail
302775,-122.903,43.9966,POINT (-122.903 43.9966),rail
303193,-122.813,43.9073,POINT (-122.813 43.9073),rail
302941,-122.874,43.949,POINT (-122.874 43.949),rail
301589,-123.121,44.0603,POINT (-123.121 44.0603),rail
318302,-119.299,45.7947,POINT (-119.299 45.7947),rail
318235,-119.318,45.8045,POINT (-119.318 45.8045),rail
318424,-119.271,45.7939,POINT (-119.271 45.7939),rail
318322,-119.295,45.8116,POINT (-119.295 45.8116),rail
318540,-119.226,45.7824,POINT (-119.226 45.7824),rail
314489,-121.122,45.0779,POINT (-121.122 45.0779),rail
314507,-121.112,45.0752,POINT (-121.112 45.0752),rail
314530,-121.081,45.1716,POINT (-121.081 45.1716),rail
314576,-121.04,45.2589,POINT (-121.04 45.2589),rail
314583,-121.021,45.286,POINT (-121.021 45.286),rail
314581,-121.025,45.2895,POINT (-121.025 45.2895),rail
345949,-101.924,47.286,POINT (-101.924 47.286),rail
347207,-101.633,47.2895,POINT (-101.633 47.2895),rail
346704,-101.811,47.2266,POINT (-101.811 47.2266),rail
346716,-101.809,47.2187,POINT (-101.809 47.2187),rail
345564,-102.264,48.9988,POINT (-102.264 48.9988),rail
345823,-102.011,48.5469,POINT (-102.011 48.5469),rail
311943,-121.775,42.184,POINT (-121.775 42.184),rail
311955,-121.772,42.1843,POINT (-121.772 42.1843),rail
314525,-121.085,44.7733,POINT (-121.085 44.7733),rail
315231,-120.869,45.4044,POINT (-120.869 45.4044),rail
304016,-122.726,45.6221,POINT (-122.726 45.6221),rail
345900,-101.962,48.0298,POINT (-101.962 48.0298),rail
352504,-98.4672,47.1721,POINT (-98.46720000000001 47.1721),rail
359896,-97.053,47.3736,POINT (-97.053 47.3736),rail
349642,-99.9849,48.3702,POINT (-99.9849 48.3702),rail
311665,-121.862,42.579,POINT (-121.862 42.579),rail
301424,-123.148,44.8547,POINT (-123.148 44.8547),rail
357555,-97.3706,47.4959,POINT (-97.3706 47.4959),rail
358968,-97.2172,47.0336,POINT (-97.21720000000001 47.0336),rail
358919,-97.2253,46.9009,POINT (-97.2253 46.9009),rail
351643,-98.7324,46.909,POINT (-98.7324 46.909),rail
344434,-103.055,46.1213,POINT (-103.055 46.1213),rail
344437,-103.052,46.1275,POINT (-103.052 46.1275),rail
343596,-103.555,42.8603,POINT (-103.555 42.8603),rail
343475,-103.654,43.0014,POINT (-103.654 43.0014),rail
326161,-117.077,43.7298,POINT (-117.077 43.7298),rail
320512,-118.362,45.7006,POINT (-118.362 45.7006),rail
326492,-116.956,44.0426,POINT (-116.956 44.0426),rail
311829,-121.83,42.1709,POINT (-121.83 42.1709),rail
301908,-123.037,44.5877,POINT (-123.037 44.5877),rail
301296,-123.17,44.2741,POINT (-123.17 44.2741),rail
301279,-123.176,44.2472,POINT (-123.176 44.2472),rail
307569,-122.337,45.5399,POINT (-122.337 45.5399),rail
304333,-122.706,45.6106,POINT (-122.706 45.6106),rail
304191,-122.712,45.5905,POINT (-122.712 45.5905),rail
304194,-122.712,45.5903,POINT (-122.712 45.5903),rail
303722,-122.752,45.606,POINT (-122.752 45.606),rail
303769,-122.747,45.565,POINT (-122.747 45.565),rail
303372,-122.778,45.6171,POINT (-122.778 45.6171),rail
303599,-122.765,45.6156,POINT (-122.765 45.6156),rail
302049,-123.005,44.9749,POINT (-123.005 44.9749),rail
304425,-122.7,45.2601,POINT (-122.7 45.2601),rail
304817,-122.679,45.2662,POINT (-122.679 45.2662),rail
141,-122.642,45.4826,POINT (-122.642 45.4826),intermodal
305065,-122.636,45.459,POINT (-122.636 45.459),rail
304197,-122.712,45.5957,POINT (-122.712 45.5957),rail
304196,-122.712,45.5954,POINT (-122.712 45.5954),rail
304132,-122.716,45.5939,POINT (-122.716 45.5939),rail
304139,-122.715,45.5937,POINT (-122.715 45.5937),rail
304281,-122.709,45.5923,POINT (-122.709 45.5923),rail
304302,-122.709,45.5921,POINT (-122.709 45.5921),rail
142,-122.725,45.5554,POINT (-122.725 45.5554),intermodal
305592,-122.431,45.548,POINT (-122.431 45.548),rail
306515,-122.381,45.542,POINT (-122.381 45.542),rail
306232,-122.391,45.5414,POINT (-122.391 45.5414),rail
305530,-122.457,45.5395,POINT (-122.457 45.5395),rail
317544,-119.586,45.8345,POINT (-119.586 45.8345),rail
301735,-123.098,44.0561,POINT (-123.098 44.0561),rail
301777,-123.09,44.055,POINT (-123.09 44.055),rail
302132,-122.989,44.041,POINT (-122.989 44.041),rail
302302,-122.971,44.0676,POINT (-122.971 44.0676),rail
326279,-117.011,43.8648,POINT (-117.011 43.8648),rail
301793,-123.075,44.6411,POINT (-123.075 44.6411),rail
304229,-122.711,45.6107,POINT (-122.711 45.6107),rail
301185,-123.204,44.2192,POINT (-123.204 44.2192),rail
301206,-123.201,44.2187,POINT (-123.201 44.2187),rail
301213,-123.201,44.2135,POINT (-123.201 44.2135),rail
308074,-122.306,43.6837,POINT (-122.306 43.6837),rail
323011,-118.11,45.3401,POINT (-118.11 45.3401),rail
323076,-118.091,45.3284,POINT (-118.091 45.3284),rail
323083,-118.088,45.3266,POINT (-118.088 45.3266),rail
314424,-121.165,44.3061,POINT (-121.165 44.3061),rail
313516,-121.301,44.0774,POINT (-121.301 44.0774),rail
313623,-121.289,44.0185,POINT (-121.289 44.0185),rail
325510,-117.309,44.4038,POINT (-117.309 44.4038),rail
320720,-118.287,45.5235,POINT (-118.287 45.5235),rail
318679,-119.195,45.7447,POINT (-119.195 45.7447),rail
319227,-119.066,45.6704,POINT (-119.066 45.6704),rail
320004,-118.687,45.6709,POINT (-118.687 45.6709),rail
320119,-118.616,45.6679,POINT (-118.616 45.6679),rail
320293,-118.502,45.6859,POINT (-118.502 45.6859),rail
326436,-116.973,43.9884,POINT (-116.973 43.9884),rail
301628,-123.111,44.0586,POINT (-123.111 44.0586),rail
314656,-120.989,45.645,POINT (-120.989 45.645),rail
326362,-116.99,43.8914,POINT (-116.99 43.8914),rail
318219,-119.328,45.9099,POINT (-119.328 45.9099),rail
311966,-121.771,42.1962,POINT (-121.771 42.1962),rail
311953,-121.772,42.1878,POINT (-121.772 42.1878),rail
312378,-121.584,42.027,POINT (-121.584 42.027),rail
301656,-123.108,44.381,POINT (-123.108 44.381),rail
301649,-123.108,44.5376,POINT (-123.108 44.5376),rail
302282,-122.973,44.5668,POINT (-122.973 44.5668),rail
301774,-123.091,44.6355,POINT (-123.091 44.6355),rail
304876,-122.667,44.408,POINT (-122.667 44.408),rail
323924,-117.856,44.7965,POINT (-117.856 44.7965),rail
320661,-118.317,45.5629,POINT (-118.317 45.5629),rail
320669,-118.314,45.5587,POINT (-118.314 45.5587),rail
316850,-119.796,45.701,POINT (-119.796 45.701),rail
316856,-119.79,45.696,POINT (-119.79 45.696),rail
301752,-123.097,44.6336,POINT (-123.097 44.6336),rail
318142,-119.341,45.919,POINT (-119.341 45.919),rail
314529,-121.082,44.8232,POINT (-121.082 44.8232),rail
311962,-121.771,42.1978,POINT (-121.771 42.1978),rail
311859,-121.814,42.2701,POINT (-121.814 42.2701),rail
311927,-121.779,42.2001,POINT (-121.779 42.2001),rail
314425,-121.165,44.3071,POINT (-121.165 44.3071),rail
304007,-122.726,45.5943,POINT (-122.726 45.5943),rail
304231,-122.711,45.6068,POINT (-122.711 45.6068),rail
304311,-122.708,45.568,POINT (-122.708 45.568),rail
304871,-122.668,45.5281,POINT (-122.668 45.5281),rail
304245,-122.71,45.6074,POINT (-122.71 45.6074),rail
320728,-118.284,45.4785,POINT (-118.284 45.4785),rail
314556,-121.07,45.0309,POINT (-121.07 45.0309),rail
314730,-120.978,45.6437,POINT (-120.978 45.6437),rail
303975,-122.729,45.598,POINT (-122.729 45.598),rail
303560,-122.768,45.598,POINT (-122.768 45.598),rail
312605,-121.513,45.7104,POINT (-121.513 45.7104),rail
356357,-97.5255,45.3291,POINT (-97.52549999999999 45.3291),rail
355785,-97.6445,45.339,POINT (-97.64449999999999 45.339),rail
347081,-101.7,45.9368,POINT (-101.7 45.9368),rail
346971,-101.731,45.9332,POINT (-101.731 45.9332),rail
347621,-101.368,45.9143,POINT (-101.368 45.9143),rail
348806,-100.687,45.7631,POINT (-100.687 45.7631),rail
348681,-100.781,45.8085,POINT (-100.781 45.8085),rail
304542,-122.691,48.9505,POINT (-122.691 48.9505),rail
304897,-122.662,48.9313,POINT (-122.662 48.9313),rail
340085,-105.309,43.6349,POINT (-105.309 43.6349),rail
308406,-122.287,47.5124,POINT (-122.287 47.5124),rail
308794,-122.252,47.4764,POINT (-122.252 47.4764),rail
309852,-122.168,47.753,POINT (-122.168 47.753),rail
309205,-122.233,47.3791,POINT (-122.233 47.3791),rail
309207,-122.233,47.3533,POINT (-122.233 47.3533),rail
309566,-122.199,47.303,POINT (-122.199 47.303),rail
314404,-121.169,44.2728,POINT (-121.169 44.2728),rail
311617,-121.868,42.4447,POINT (-121.868 42.4447),rail
311831,-121.827,42.3506,POINT (-121.827 42.3506),rail
312849,-121.418,42.0008,POINT (-121.418 42.0008),rail
312850,-121.418,41.9971,POINT (-121.418 41.9971),rail
326324,-116.994,43.8641,POINT (-116.994 43.8641),rail
301551,-123.126,44.0603,POINT (-123.126 44.0603),rail
318213,-119.33,45.9161,POINT (-119.33 45.9161),rail
316695,-119.869,45.8259,POINT (-119.869 45.8259),rail
363012,-96.5958,43.2982,POINT (-96.5958 43.2982),rail
363039,-96.5924,43.2985,POINT (-96.5924 43.2985),rail
363051,-96.5899,43.2986,POINT (-96.5899 43.2986),rail
354028,-98.0391,43.7095,POINT (-98.0391 43.7095),rail
353985,-98.0509,43.7318,POINT (-98.0509 43.7318),rail
362227,-96.6961,43.5004,POINT (-96.6961 43.5004),rail
310191,-122.099,47.9016,POINT (-122.099 47.9016),rail
362672,-96.6384,45.2218,POINT (-96.6384 45.2218),rail
305588,-122.434,47.2432,POINT (-122.434 47.2432),rail
305611,-122.429,47.2417,POINT (-122.429 47.2417),rail
309221,-122.232,47.3012,POINT (-122.232 47.3012),rail
309217,-122.232,47.3026,POINT (-122.232 47.3026),rail
311007,-121.975,43.5144,POINT (-121.975 43.5144),rail
310811,-122.021,43.5679,POINT (-122.021 43.5679),rail
310769,-122.022,43.5698,POINT (-122.022 43.5698),rail
310365,-122.044,43.58,POINT (-122.044 43.58),rail
360585,-96.93,43.7873,POINT (-96.93000000000001 43.7873),rail
362962,-96.6016,43.2982,POINT (-96.6016 43.2982),rail
362989,-96.5991,43.2998,POINT (-96.59910000000001 43.2998),rail
356129,-97.5898,43.0367,POINT (-97.5898 43.0367),rail
361422,-96.8029,45.1005,POINT (-96.80289999999999 45.1005),rail
360907,-96.8833,45.1169,POINT (-96.88330000000001 45.1169),rail
355267,-97.769,45.3532,POINT (-97.76900000000001 45.3532),rail
362372,-96.6791,42.6859,POINT (-96.67910000000001 42.6859),rail
353277,-98.2956,44.3807,POINT (-98.29559999999999 44.3807),rail
353397,-98.2497,44.3728,POINT (-98.2497 44.3728),rail
347690,-101.338,45.9215,POINT (-101.338 45.9215),rail
348563,-100.837,45.823,POINT (-100.837 45.823),rail
361359,-96.8112,43.6645,POINT (-96.8112 43.6645),rail
343251,-103.826,43.288,POINT (-103.826 43.288),rail
359183,-97.1606,42.8845,POINT (-97.1606 42.8845),rail
362339,-96.6833,42.688,POINT (-96.6833 42.688),rail
362443,-96.6714,42.6846,POINT (-96.67140000000001 42.6846),rail
362442,-96.6715,42.6815,POINT (-96.67149999999999 42.6815),rail
363777,-96.4537,43.1425,POINT (-96.4537 43.1425),rail
357370,-97.3886,43.4908,POINT (-97.3886 43.4908),rail
362369,-96.6795,45.0532,POINT (-96.6795 45.0532),rail
361437,-96.8005,45.1006,POINT (-96.8005 45.1006),rail
360852,-96.8923,43.3563,POINT (-96.89230000000001 43.3563),rail
353778,-98.1247,43.8511,POINT (-98.1247 43.8511),rail
354061,-98.0311,43.7087,POINT (-98.0311 43.7087),rail
354100,-98.0195,43.7067,POINT (-98.01949999999999 43.7067),rail
359415,-97.1225,44.9054,POINT (-97.1225 44.9054),rail
362576,-96.6548,45.2201,POINT (-96.65479999999999 45.2201),rail
352368,-98.4911,45.4657,POINT (-98.4911 45.4657),rail
363551,-96.4946,43.0503,POINT (-96.49460000000001 43.0503),rail
362047,-96.719,43.5464,POINT (-96.71899999999999 43.5464),rail
362062,-96.7176,43.5452,POINT (-96.7176 43.5452),rail
352350,-98.495,45.4515,POINT (-98.495 45.4515),rail
352353,-98.4943,45.465,POINT (-98.4943 45.465),rail
352347,-98.495,45.4633,POINT (-98.495 45.4633),rail
352346,-98.495,45.333,POINT (-98.495 45.333),rail
359371,-97.1268,45.3259,POINT (-97.1268 45.3259),rail
362642,-96.6425,45.2216,POINT (-96.6425 45.2216),rail
354231,-97.9837,43.3894,POINT (-97.9837 43.3894),rail
354293,-97.9707,43.229,POINT (-97.97069999999999 43.229),rail
363520,-96.5013,43.7204,POINT (-96.5013 43.7204),rail
363466,-96.5099,43.7068,POINT (-96.5099 43.7068),rail
363160,-96.5745,43.616,POINT (-96.5745 43.616),rail
363127,-96.5776,43.6127,POINT (-96.5776 43.6127),rail
363627,-96.4879,43.2237,POINT (-96.4879 43.2237),rail
362712,-96.6342,45.2225,POINT (-96.63420000000001 45.2225),rail
363006,-96.5971,45.2315,POINT (-96.5971 45.2315),rail
363679,-96.48,45.2862,POINT (-96.48 45.2862),rail
362020,-96.7214,43.5508,POINT (-96.7214 43.5508),rail
362128,-96.7078,43.5337,POINT (-96.70780000000001 43.5337),rail
358806,-97.2556,43.4237,POINT (-97.2556 43.4237),rail
363441,-96.5181,45.3004,POINT (-96.5181 45.3004),rail
363437,-96.5187,45.2978,POINT (-96.5187 45.2978),rail
355378,-97.7292,43.1421,POINT (-97.72920000000001 43.1421),rail
359779,-97.0692,42.8427,POINT (-97.0692 42.8427),rail
348819,-100.671,45.7563,POINT (-100.671 45.7563),rail
349021,-100.459,45.5684,POINT (-100.459 45.5684),rail
363489,-96.5058,43.7072,POINT (-96.50579999999999 43.7072),rail
343196,-103.873,43.2469,POINT (-103.873 43.2469),rail
305340,-122.509,48.7215,POINT (-122.509 48.7215),rail
311056,-121.963,47.8567,POINT (-121.963 47.8567),rail
312471,-121.556,47.8206,POINT (-121.556 47.8206),rail
311030,-121.97,47.8575,POINT (-121.97 47.8575),rail
324330,-117.628,48.06,POINT (-117.628 48.06),rail
319851,-118.858,46.7357,POINT (-118.858 46.7357),rail
309019,-122.24,48.5069,POINT (-122.24 48.5069),rail
314602,-121.008,45.6595,POINT (-121.008 45.6595),rail
314647,-120.99,45.655,POINT (-120.99 45.655),rail
324591,-117.492,47.5672,POINT (-117.492 47.5672),rail
324682,-117.435,47.6173,POINT (-117.435 47.6173),rail
302532,-122.944,46.7384,POINT (-122.944 46.7384),rail
316145,-120.331,47.4621,POINT (-120.331 47.4621),rail
316149,-120.327,47.465,POINT (-120.327 47.465),rail
316289,-120.207,47.6772,POINT (-120.207 47.6772),rail
316259,-120.243,47.6034,POINT (-120.243 47.6034),rail
316256,-120.246,47.5943,POINT (-120.246 47.5943),rail
316638,-119.899,48.0548,POINT (-119.899 48.0548),rail
317287,-119.711,48.2018,POINT (-119.711 48.2018),rail
317246,-119.723,48.1057,POINT (-119.723 48.1057),rail
317799,-119.469,48.6499,POINT (-119.469 48.6499),rail
309306,-122.227,47.3035,POINT (-122.227 47.3035),rail
309400,-122.22,47.3037,POINT (-122.22 47.3037),rail
309220,-122.232,47.2991,POINT (-122.232 47.2991),rail
309214,-122.232,47.3052,POINT (-122.232 47.3052),rail
333085,-112.001,41.8285,POINT (-112.001 41.8285),rail
335044,-111.104,41.2056,POINT (-111.104 41.2056),rail
332734,-112.043,41.8372,POINT (-112.043 41.8372),rail
324666,-117.442,47.6512,POINT (-117.442 47.6512),rail
324669,-117.441,47.6519,POINT (-117.441 47.6519),rail
303760,-122.748,48.9859,POINT (-122.748 48.9859),rail
325585,-117.281,47.6533,POINT (-117.281 47.6533),rail
325753,-117.213,47.5545,POINT (-117.213 47.5545),rail
309820,-122.176,48.1024,POINT (-122.176 48.1024),rail
359552,-97.1043,44.978,POINT (-97.10429999999999 44.978),rail
355327,-97.751,45.3485,POINT (-97.751 45.3485),rail
309633,-122.191,48.014,POINT (-122.191 48.014),rail
309647,-122.189,48.0152,POINT (-122.189 48.0152),rail
309653,-122.189,48.0133,POINT (-122.189 48.0133),rail
304259,-122.71,48.8845,POINT (-122.71 48.8845),rail
304927,-122.655,48.9227,POINT (-122.655 48.9227),rail
304947,-122.648,48.922,POINT (-122.648 48.922),rail
309521,-122.208,48.6588,POINT (-122.208 48.6588),rail
306235,-122.391,47.2683,POINT (-122.391 47.2683),rail
306294,-122.388,47.2682,POINT (-122.388 47.2682),rail
308191,-122.3,47.5212,POINT (-122.3 47.5212),rail
333120,-111.997,41.8318,POINT (-111.997 41.8318),rail
332799,-112.032,41.5276,POINT (-112.032 41.5276),rail
332822,-112.03,41.5287,POINT (-112.03 41.5287),rail
332828,-112.03,41.5226,POINT (-112.03 41.5226),rail
333442,-111.952,41.9747,POINT (-111.952 41.9747),rail
334168,-111.813,41.981,POINT (-111.813 41.981),rail
333074,-112.003,41.8346,POINT (-112.003 41.8346),rail
333998,-111.853,41.6422,POINT (-111.853 41.6422),rail
353842,-98.1017,43.794,POINT (-98.10169999999999 43.794),rail
354001,-98.0477,43.7166,POINT (-98.04770000000001 43.7166),rail
315493,-120.622,47.0417,POINT (-120.622 47.0417),rail
315564,-120.581,47.0136,POINT (-120.581 47.0136),rail
315448,-120.671,47.0694,POINT (-120.671 47.0694),rail
322897,-118.141,46.8406,POINT (-118.141 46.8406),rail
362015,-96.7217,43.5516,POINT (-96.7217 43.5516),rail
316199,-120.306,47.5228,POINT (-120.306 47.5228),rail
302814,-122.897,46.1926,POINT (-122.897 46.1926),rail
324564,-117.509,47.5338,POINT (-117.509 47.5338),rail
324562,-117.51,47.528,POINT (-117.51 47.528),rail
307354,-122.35,47.5708,POINT (-122.35 47.5708),rail
307387,-122.347,47.5708,POINT (-122.347 47.5708),rail
307427,-122.344,47.5708,POINT (-122.344 47.5708),rail
307595,-122.337,47.5694,POINT (-122.337 47.5694),rail
307484,-122.339,47.5708,POINT (-122.339 47.5708),rail
307591,-122.337,47.5727,POINT (-122.337 47.5727),rail
307464,-122.341,47.5708,POINT (-122.341 47.5708),rail
306054,-122.4,45.5844,POINT (-122.4 45.5844),rail
316497,-120.08,47.3276,POINT (-120.08 47.3276),rail
304105,-122.718,48.9684,POINT (-122.718 48.9684),rail
302962,-122.868,46.8009,POINT (-122.868 46.8009),rail
303076,-122.849,46.9518,POINT (-122.849 46.9518),rail
308565,-122.27,47.1882,POINT (-122.27 47.1882),rail
306280,-122.389,47.6587,POINT (-122.389 47.6587),rail
307627,-122.336,47.5663,POINT (-122.336 47.5663),rail
307527,-122.338,47.5677,POINT (-122.338 47.5677),rail
308890,-122.247,47.4706,POINT (-122.247 47.4706),rail
